,timestamp_reached,team_id,name,duration,duration_seconds
81,2023-11-22 14:59:32.126452,99,email_jane,0 days 00:40:39.873872,2439.873872
82,,100,email_jane,,
83,2023-11-22 14:43:17.277065,101,email_jane,0 days 00:24:25.024485,1465.024485
84,2023-11-22 15:16:05.851543,90,email_lisa,0 days 00:57:13.598963,3433.598963
85,2023-11-22 14:54:21.993813,91,email_lisa,0 days 00:35:29.741233,2129.741233
86,2023-11-22 14:42:01.980501,92,email_lisa,0 days 00:23:09.727921,1389.727921
87,2023-11-22 15:07:40.664475,93,email_lisa,0 days 00:48:48.411895,2928.411895
88,2023-11-22 15:03:07.137985,94,email_lisa,0 days 00:44:14.885405,2654.885405
89,,95,email_lisa,,
90,,96,email_lisa,,
91,,97,email_lisa,,
92,2023-11-22 14:52:38.957371,98,email_lisa,0 days 00:33:46.704791,2026.704791
93,,99,email_lisa,,
94,2023-11-22 14:53:39.665589,100,email_lisa,0 days 00:34:47.413009,2087.413009
95,,101,email_lisa,,
96,2023-11-22 15:16:40.056932,90,email_peter,0 days 00:57:47.804352,3467.804352
97,2023-11-22 14:55:05.608588,91,email_peter,0 days 00:36:13.356008,2173.356008
98,2023-11-22 14:42:23.084083,92,email_peter,0 days 00:23:30.831503,1410.831503
99,2023-11-22 15:07:16.713490,93,email_peter,0 days 00:48:24.460910,2904.46091
100,2023-11-22 15:03:25.505703,94,email_peter,0 days 00:44:33.253123,2673.253123
101,,95,email_peter,,
102,,96,email_peter,,
103,,97,email_peter,,
104,2023-11-22 14:52:28.415386,98,email_peter,0 days 00:33:36.162806,2016.162806
105,,99,email_peter,,
106,2023-11-22 14:53:55.614301,100,email_peter,0 days 00:35:03.361721,2103.361721
107,,101,email_peter,,
108,,90,email_freemail,,
109,2023-11-22 15:05:45.072988,91,email_freemail,0 days 00:46:52.820408,2812.820408
110,2023-11-22 14:56:59.238300,92,email_freemail,0 days 00:38:06.985720,2286.98572
111,2023-11-22 14:42:33.135011,93,email_freemail,0 days 00:23:40.882431,1420.882431
112,2023-11-22 15:01:36.796519,94,email_freemail,0 days 00:42:44.543939,2564.543939
113,2023-11-22 15:18:23.929288,95,email_freemail,0 days 00:59:31.676708,3571.676708
114,,96,email_freemail,,
115,2023-11-22 14:34:09.396294,97,email_freemail,0 days 00:15:17.143714,917.143714
116,,98,email_freemail,,
117,2023-11-22 15:14:42.656501,99,email_freemail,0 days 00:55:50.403921,3350.403921
118,2023-11-22 15:04:14.726639,100,email_freemail,0 days 00:45:22.474059,2722.474059
119,2023-11-22 15:21:11.532557,101,email_freemail,0 days 01:02:19.279977,3739.279977
120,,90,email_it_department,,
121,,91,email_it_department,,
122,,92,email_it_department,,
123,,93,email_it_department,,
124,,94,email_it_department,,
125,,95,email_it_department,,
126,,96,email_it_department,,
127,,97,email_it_department,,
128,,98,email_it_department,,
129,,99,email_it_department,,
130,,100,email_it_department,,
131,,101,email_it_department,,
144,2023-11-22 14:30:36.254492,90,nice-project_visited,0 days 00:11:44.001912,704.001912
145,2023-11-22 14:35:28.145258,91,nice-project_visited,0 days 00:16:35.892678,995.892678
146,2023-11-22 14:27:56.291898,92,nice-project_visited,0 days 00:09:04.039318,544.039318
147,2023-11-22 14:28:50.557690,93,nice-project_visited,0 days 00:09:58.305110,598.30511
148,2023-11-22 14:45:09.027107,94,nice-project_visited,0 days 00:26:16.774527,1576.774527
149,2023-11-22 14:40:21.703916,95,nice-project_visited,0 days 00:21:29.451336,1289.451336
150,2023-11-22 14:48:56.502912,96,nice-project_visited,0 days 00:30:04.250332,1804.250332
151,2023-11-22 14:27:45.627279,97,nice-project_visited,0 days 00:08:53.374699,533.374699
152,2023-11-22 14:34:38.241272,98,nice-project_visited,0 days 00:15:45.988692,945.988692
153,2023-11-22 14:27:06.821496,99,nice-project_visited,0 days 00:08:14.568916,494.568916
154,2023-11-22 14:31:59.219935,100,nice-project_visited,0 days 00:13:06.967355,786.967355
155,2023-11-22 14:34:21.089648,101,nice-project_visited,0 days 00:15:28.837068,928.837068
156,,90,it_department_blocked,,
157,2023-11-22 14:34:48.765623,91,it_department_blocked,0 days 00:15:56.513043,956.513043
158,2023-11-22 14:35:20.600654,92,it_department_blocked,0 days 00:16:28.348074,988.348074
159,2023-11-22 14:55:53.442188,93,it_department_blocked,0 days 00:37:01.189608,2221.189608
160,2023-11-22 14:48:43.771804,94,it_department_blocked,0 days 00:29:51.519224,1791.519224
161,2023-11-22 14:29:43.021396,95,it_department_blocked,0 days 00:10:50.768816,650.768816
162,2023-11-22 15:12:41.883463,96,it_department_blocked,0 days 00:53:49.630883,3229.630883
163,,97,it_department_blocked,,
164,2023-11-22 14:36:30.528931,98,it_department_blocked,0 days 00:17:38.276351,1058.276351
165,,99,it_department_blocked,,
166,2023-11-22 14:34:53.069915,100,it_department_blocked,0 days 00:16:00.817335,960.817335
167,2023-11-22 14:47:08.616227,101,it_department_blocked,0 days 00:28:16.363647,1696.363647
168,2023-11-22 14:47:23.865428,90,nice-project_owner_found,0 days 00:28:31.612848,1711.612848
169,2023-11-22 14:36:36.297975,91,nice-project_owner_found,0 days 00:17:44.045395,1064.045395
170,2023-11-22 14:31:04.307183,92,nice-project_owner_found,0 days 00:12:12.054603,732.054603
171,,93,nice-project_owner_found,,
172,2023-11-22 15:12:20.537450,94,nice-project_owner_found,0 days 00:53:28.284870,3208.28487
173,2023-11-22 15:11:00.814097,95,nice-project_owner_found,0 days 00:52:08.561517,3128.561517
174,,96,nice-project_owner_found,,
175,2023-11-22 14:41:26.428039,97,nice-project_owner_found,0 days 00:22:34.175459,1354.175459
176,2023-11-22 14:31:41.797406,98,nice-project_owner_found,0 days 00:12:49.544826,769.544826
177,2023-11-22 14:55:33.861184,99,nice-project_owner_found,0 days 00:36:41.608604,2201.608604
178,2023-11-22 14:38:53.427520,100,nice-project_owner_found,0 days 00:20:01.174940,1201.17494
179,2023-11-22 14:49:11.639762,101,nice-project_owner_found,0 days 00:30:19.387182,1819.387182
180,2023-11-22 14:41:58.645182,90,phishing_targets_found,0 days 00:23:06.392602,1386.392602
181,2023-11-22 14:43:35.069835,91,phishing_targets_found,0 days 00:24:42.817255,1482.817255
182,2023-11-22 14:33:52.029990,92,phishing_targets_found,0 days 00:14:59.777410,899.77741
183,,93,phishing_targets_found,,
184,2023-11-22 15:00:03.233627,94,phishing_targets_found,0 days 00:41:10.981047,2470.981047
185,2023-11-22 14:30:36.507729,95,phishing_targets_found,0 days 00:11:44.255149,704.255149
186,2023-11-22 15:00:31.400159,96,phishing_targets_found,0 days 00:41:39.147579,2499.147579
187,,97,phishing_targets_found,,
188,2023-11-22 14:29:49.702960,98,phishing_targets_found,0 days 00:10:57.450380,657.45038
189,2023-11-22 14:33:57.753096,99,phishing_targets_found,0 days 00:15:05.500516,905.500516
190,2023-11-22 14:34:37.175075,100,phishing_targets_found,0 days 00:15:44.922495,944.922495
191,,101,phishing_targets_found,,
192,2023-11-22 15:04:47.102351,90,hosts_visited_phishing_site_found,0 days 00:45:54.849771,2754.849771
193,,91,hosts_visited_phishing_site_found,,
194,2023-11-22 14:36:04.771242,92,hosts_visited_phishing_site_found,0 days 00:17:12.518662,1032.518662
195,2023-11-22 14:47:30.783225,93,hosts_visited_phishing_site_found,0 days 00:28:38.530645,1718.530645
196,,94,hosts_visited_phishing_site_found,,
197,2023-11-22 14:43:37.323510,95,hosts_visited_phishing_site_found,0 days 00:24:45.070930,1485.07093
198,2023-11-22 14:37:18.077678,96,hosts_visited_phishing_site_found,0 days 00:18:25.825098,1105.825098
199,,97,hosts_visited_phishing_site_found,,
200,,98,hosts_visited_phishing_site_found,,
201,,99,hosts_visited_phishing_site_found,,
202,,100,hosts_visited_phishing_site_found,,
203,,101,hosts_visited_phishing_site_found,,
204,2023-11-22 15:04:57.051883,90,kathy-host_found,0 days 00:46:04.799303,2764.799303
205,,91,kathy-host_found,,
206,2023-11-22 14:36:50.873468,92,kathy-host_found,0 days 00:17:58.620888,1078.620888
207,2023-11-22 14:48:44.807747,93,kathy-host_found,0 days 00:29:52.555167,1792.555167
208,,94,kathy-host_found,,
209,,95,kathy-host_found,,
210,2023-11-22 14:39:04.892976,96,kathy-host_found,0 days 00:20:12.640396,1212.640396
211,,97,kathy-host_found,,
212,,98,kathy-host_found,,
213,,99,kathy-host_found,,
214,,100,kathy-host_found,,
215,,101,kathy-host_found,,
216,2023-11-22 15:05:08.935131,90,lisa-host_found,0 days 00:46:16.682551,2776.682551
217,,91,lisa-host_found,,
218,2023-11-22 14:37:07.850800,92,lisa-host_found,0 days 00:18:15.598220,1095.59822
219,2023-11-22 14:48:04.270107,93,lisa-host_found,0 days 00:29:12.017527,1752.017527
220,,94,lisa-host_found,,
221,,95,lisa-host_found,,
222,2023-11-22 14:39:38.083733,96,lisa-host_found,0 days 00:20:45.831153,1245.831153
223,,97,lisa-host_found,,
224,,98,lisa-host_found,,
225,,99,lisa-host_found,,
226,,100,lisa-host_found,,
227,,101,lisa-host_found,,
228,2023-11-22 15:05:19.150698,90,peter-host_found,0 days 00:46:26.898118,2786.898118
229,,91,peter-host_found,,
230,,92,peter-host_found,,
231,2023-11-22 14:47:59.310136,93,peter-host_found,0 days 00:29:07.057556,1747.057556
232,,94,peter-host_found,,
233,,95,peter-host_found,,
234,2023-11-22 14:40:34.616175,96,peter-host_found,0 days 00:21:42.363595,1302.363595
235,,97,peter-host_found,,
236,,98,peter-host_found,,
237,,99,peter-host_found,,
238,,100,peter-host_found,,
239,,101,peter-host_found,,
240,2023-11-22 14:39:39.695376,90,flow_search_nice-project_root,0 days 00:20:47.442796,1247.442796
241,,91,flow_search_nice-project_root,,
242,2023-11-22 14:42:41.653326,92,flow_search_nice-project_root,0 days 00:23:49.400746,1429.400746
243,2023-11-22 14:38:36.687165,93,flow_search_nice-project_root,0 days 00:19:44.434585,1184.434585
244,2023-11-22 14:31:55.729260,94,flow_search_nice-project_root,0 days 00:13:03.476680,783.47668
245,2023-11-22 14:39:26.984690,95,flow_search_nice-project_root,0 days 00:20:34.732110,1234.73211
246,2023-11-22 15:03:26.096059,96,flow_search_nice-project_root,0 days 00:44:33.843479,2673.843479
247,2023-11-22 15:02:47.931313,97,flow_search_nice-project_root,0 days 00:43:55.678733,2635.678733
248,2023-11-22 14:28:44.731171,98,flow_search_nice-project_root,0 days 00:09:52.478591,592.478591
249,2023-11-22 15:04:03.613838,99,flow_search_nice-project_root,0 days 00:45:11.361258,2711.361258
250,2023-11-22 14:33:16.544818,100,flow_search_nice-project_root,0 days 00:14:24.292238,864.292238
251,2023-11-22 14:51:54.299799,101,flow_search_nice-project_root,0 days 00:33:02.047219,1982.047219
252,,90,nice-project_vm_powered_off,,
253,2023-11-22 14:48:42.428182,91,nice-project_vm_powered_off,0 days 00:29:50.175602,1790.175602
254,,92,nice-project_vm_powered_off,,
255,,93,nice-project_vm_powered_off,,
256,,94,nice-project_vm_powered_off,,
257,,95,nice-project_vm_powered_off,,
258,,96,nice-project_vm_powered_off,,
259,2023-11-22 14:45:55.982076,97,nice-project_vm_powered_off,0 days 00:27:03.729496,1623.729496
260,,98,nice-project_vm_powered_off,,
261,2023-11-22 15:03:25.294095,99,nice-project_vm_powered_off,0 days 00:44:33.041515,2673.041515
262,,100,nice-project_vm_powered_off,,
263,,101,nice-project_vm_powered_off,,
